provid,run_timestamp,t1_passes,t1_gls_period_hr,t1_gls_power,t1_snr,t1_n_obs,t1_reject_reason,t2_passes,t2_to_tier3,t2_mhaov_period_hr,t2_mbls_period_hr,t2_ce_period_hr,t2_consensus_period_hr,t2_F_stat,t2_p_value,t2_amplitude_mag,t2_agreement,t2_period_spread_pct,t3_ran,t3_publish_tentative,t3_needs_followup,t3_bayes_period_hr,t3_clean_period_hr,t3_ci_lo,t3_ci_hi,t3_ci_width,t3_clean_peak_ratio,final_period_hr,final_period_unc_hr,reliability,n_bands,baseline_hr,bands_used
2025 MY36,2026-03-20T14:28:26.069860+00:00,True,1.0995497748874437,0.1990908460513877,3.732651418013565,56,,False,False,2.3727909303101034,9.870290096698898,4.004875609451181,4.004875609451181,5.284410854014522,0.0012243169765057127,0.600956878300184,False,1.4645684558602396,False,,,,,,,,,,,,2,168.13972222222947,"Lg,Li,Lr"
2008 CU40,2026-03-20T14:28:28.651020+00:00,True,0.5,0.05182172596363231,16.61895851275151,48,,False,False,0.954484828276092,1.1253751250416806,0.9377422177772221,0.954484828276092,1.2265350286120236,0.31373433728585853,0.09805185522523391,False,0.1790393013098561,False,,,,,,,,,,,,3,365.6438888889388,"Lg,Li,Lr,Lz"
2025 MR43,2026-03-20T14:28:34.824616+00:00,True,3.8621810905452727,0.30895985285815375,4.590561249687911,54,,False,True,4.081027009003001,6.698232744248083,1.1551443930491312,4.081027009003001,7.319069377389482,0.00010541430854871248,0.8630255149413274,False,0.7169476236002538,True,False,True,6.698232744248083,0.9287515454481978,6.690043392390551,6.706422096105614,0.01637870371506267,1.383525531146577,,,followup_needed,3,288.58749999990687,"Lg,Li,Lr"
2025 MA85,2026-03-20T14:28:37.694790+00:00,True,2.4867433716858427,0.10536696144299522,3.2706354047429502,56,,False,False,0.5626875625208403,0.5626875625208403,0.8760470058757345,0.5626875625208403,4.644773627135087,0.0028341869512590323,0.6148794560916746,False,0.5568977603672045,False,,,,,,,,,,,,3,240.37833333341405,"Lg,Li,Lr"
2025 MH56,2026-03-20T14:28:42.728893+00:00,True,15.982491245622812,0.3370206759034181,5.284897287214711,55,,False,True,15.748749583194398,10.475158386128708,1.0728841105138143,10.475158386128708,7.857653542780022,5.393701265177242e-05,0.9037174361137156,False,0.8975782445508953,True,False,True,10.475158386128708,0.8697896601623698,10.45413800140738,10.496178770850037,0.04204076944265722,2.039846368091408,,,followup_needed,3,288.4569444443914,"Lg,Li,Lr"
2025 MV5,2026-03-20T14:28:46.995498+00:00,True,13.913456728364183,0.23023799737605918,3.94461526663493,56,,False,False,0.7115705235078359,28.2377459153051,4.551318914864358,4.551318914864358,4.51002004126792,0.003391267570396761,0.7435599777606843,False,5.204299554372463,False,,,,,,,,,,,,2,216.31805555551546,"Lg,Li,Lr"
2025 MO11,2026-03-20T14:28:50.237209+00:00,True,7.071535767883942,0.5116202246081804,7.342206401729498,54,,True,False,5.460153384461487,11.454651550516838,5.462057757219653,11.454651550516838,14.873656072135278,5.0317310207326216e-08,0.848024839399757,True,0.04893129770991915,False,,,,,,,,,11.454651550516838,0.5604909651817264,confirmed,3,264.46055555547355,"Lg,Li,Lr"
2012 XA114,2026-03-20T14:28:55.152251+00:00,True,16.04127063531766,0.4363847852621865,7.249068143543596,55,,False,True,16.01517172390797,19.094698232744246,7.453931741467684,16.01517172390797,11.04441034188832,1.6993705987955465e-06,0.7973974957897956,False,0.5345706015539785,True,False,True,19.094698232744246,6.810749671468131,19.079080317742473,19.11031614774602,0.03123583000354202,1.0368357986491379,,,followup_needed,3,264.49638888897607,"Lg,Li,Lr"
2025 MA69,2026-03-20T14:28:42.621276+00:00,True,19.20360180090045,0.23045500403079008,4.149983983092906,56,,False,True,7.215405135045015,20.636878959653217,10.44761845230654,10.44761845230654,5.889260562410623,0.0005643672193396121,0.7677470368721877,False,0.9752711159830115,True,False,True,20.636878959653217,6.399750641518187,20.61591383901314,20.657844080293295,0.04193024128015743,1.0226829113758917,,,followup_needed,3,98.55750000011176,"Lg,Li,Lr"
2018 BC54,2026-03-20T14:28:46.446374+00:00,True,2.921710855427714,0.20537926632148376,5.72043011742948,56,,False,False,3.5951983994664887,2.270923641213738,1.469496187023378,2.270923641213738,4.1947925895935585,0.005178002706132667,0.5809096784249637,False,0.5831436752071435,False,,,,,,,,,,,,3,283.5011111110216,"Lg,Li,Lr"
2025 MJ41,2026-03-20T14:28:51.581141+00:00,True,1.9459729864932467,0.0780780201797165,3.7375718500155126,56,,False,True,0.6802267422474157,0.6723907969323107,0.699774971871484,0.6802267422474157,3.2597744852741664,0.018643363313042394,0.6316496426526217,False,0.02873781404043843,True,False,True,0.6723907969323107,0.5415107153889647,0.6719776157269814,0.67280397813764,0.0008263624106586986,1.371207168051493,,,followup_needed,3,98.96333333314396,"Lg,Li,Lr"
2025 MV86,2026-03-20T14:28:56.386265+00:00,True,2.4279639819909953,0.2807054759373302,6.343497903584879,55,,False,True,2.2004001333777925,5.757919306435478,0.9524315539442431,2.2004001333777925,7.279395075460706,0.00010618335784973176,0.6153192966477333,False,1.61676011516823,True,False,True,5.757919306435478,2.440309980695906,5.753503787773181,5.762334825097775,0.00883103732459345,2.839133036271648,,,followup_needed,3,51.068611111084465,"Lg,Li,Lr"
2014 HO28,2026-03-20T14:28:58.588254+00:00,True,0.5,0.13614879825816845,30.705380307776583,51,,True,False,0.6410470156718906,0.6410470156718906,0.6380797599699962,0.6410470156718906,8.412983236908298,3.515575827806039e-05,0.3500413355086531,True,0.004628764551348431,False,,,,,,,,,0.6410470156718906,0.0029672557018897493,confirmed,3,598.1222222220968,"Lg,Li,Lr,Lz"
2015 XD433,2026-03-20T14:29:02.593623+00:00,True,9.293396698349175,0.14006426960901178,4.456919616397645,56,,False,False,0.5470156718906302,0.5470156718906302,0.517627203400425,0.5470156718906302,4.5150955345542645,0.0033683691144942296,0.6551671836104538,False,0.05372509417980137,False,,,,,,,,,,,,3,144.1980555554037,"Lg,Li,Lr"
2014 EK60,2026-03-20T14:29:06.927027+00:00,True,1.0525262631315657,0.25719296905800715,8.81184815961599,48,,False,True,1.126875625208403,0.7977659219739913,0.7908488561070134,0.7977659219739913,7.337576389659638,0.00013469598530968518,0.14936082630549102,False,0.4125391849524611,True,False,True,0.7977659219739913,1.350743224330072,0.7967109834041014,0.7988208605438812,0.0021098771397798366,2.957121302845613,,,followup_needed,3,365.6991666665417,"Lg,Li,Lr,Lz"
2005 UK284,2026-03-20T14:29:12.419200+00:00,True,5.390445222611306,0.273449480941053,6.84031632422775,55,,False,True,17.676392130710237,17.645048349449816,3.8286035754469308,17.645048349449816,6.482392163788178,0.000277591177096026,1.067089346579529,False,0.7830210776630097,True,False,True,17.645048349449816,4.394571060512999,17.633409352727387,17.656687346172244,0.02327799344485726,1.39360649433685,,,followup_needed,3,288.33666666661156,"Lg,Li,Lr"
2002 AS173,2026-03-20T14:29:01.842156+00:00,True,0.5,0.35697941837845115,17.961938844387955,49,,False,True,22.832444148049348,1.3776258752917638,2.0981997749718717,2.0981997749718717,8.773420703050306,2.683527403790631e-05,0.22811662332372704,False,9.881920978351813,True,False,True,1.3776258752917638,1.1021007002334111,1.3734154409607164,1.3818363096228112,0.008420868662094794,51.55441572205363,,,followup_needed,3,365.67694444436347,"Lg,Li,Lr,Lz"
2025 MJ28,2026-03-20T14:29:06.747555+00:00,True,0.8526763381690845,0.2482841910564427,4.134291082995518,54,,False,True,0.8369456485495165,2.1455485161720573,1.4459932491561447,1.4459932491561447,5.823916437486805,0.0006466643675141492,0.6842251742357582,False,0.4837887503442195,True,False,True,2.1455485161720573,0.8095139851522413,2.1426468574780984,2.1484501748660163,0.005803317387917728,1.722306019085523,,,followup_needed,3,51.00888888904592,"Lg,Li,Lr"
2025 MP117,2026-03-20T14:29:11.628281+00:00,True,0.7116058029014507,0.6650706772575191,7.93404907401085,54,,False,True,0.7664221407135712,4.308269423141047,3.211651456432054,3.211651456432054,40.36688399332856,6.106226635438361e-15,0.46295176346853306,False,0.7613619811765688,True,False,True,4.308269423141047,0.6172389681733377,4.301824637609745,4.314714208672348,0.012889571062602911,1.385873158653719,,,followup_needed,3,263.61972222221084,"Lg,Li,Lr"
2010 MK48,2026-03-20T14:29:17.305666+00:00,True,2.721860930465233,0.45681859007052583,18.236133511157796,54,,False,True,1.7537512504168056,19.19506502167389,0.699774971871484,1.7537512504168056,14.423567292767244,7.4835544427998e-08,0.42307829745886083,False,9.945146877073899,True,False,True,19.19506502167389,0.8313045819690672,19.191545788395462,19.19858425495232,0.007038466556857026,1.374092003329448,,,followup_needed,3,239.4286111111287,"Lg,Li,Lr"
2025 MK37,2026-03-20T14:29:16.323491+00:00,True,0.6645822911455728,0.1534196422487646,3.304319400171977,55,,False,False,0.8839613204401466,0.8839613204401466,1.1140142517814726,0.8839613204401466,3.4188787007336843,0.015101662560662588,0.6212120472323317,False,0.26025225993657347,False,,,,,,,,,,,,2,143.9563888888224,"Lg,Li,Lr"
2025 MC88,2026-03-20T14:29:19.609142+00:00,True,1.0525262631315657,0.11537965603118283,3.24077489957665,55,,False,False,0.742914304768256,0.742914304768256,1.0963870483810476,0.742914304768256,3.450190969338807,0.01446469409636253,0.6189880058191402,False,0.4757920817295041,False,,,,,,,,,,,,3,240.53333333332557,"Lg,Li,Lr"
2025 MF86,2026-03-20T14:29:22.614926+00:00,True,3.450725362681341,0.21259677663122561,3.9869460075064707,55,,False,False,0.5391797265755252,6.901967322440814,2.3273534191773972,2.3273534191773972,4.319375483482906,0.004445508920190133,0.7176502813511647,False,1.9655862601556868,False,,,,,,,,,,,,3,168.09305555548053,"Lg,Li,Lr"
2017 SH138,2026-03-20T14:29:28.373111+00:00,True,1.8989494747373687,0.65964143935939,6.296705004584112,54,,False,True,1.1033677892630878,9.981493831277092,1.269721215151894,1.269721215151894,33.87831980787798,1.482147737874584e-13,0.5238858563813981,False,6.861169611217504,True,False,True,9.981493831277092,1.019174219519915,9.979279715312016,9.983707947242168,0.004428231930152848,6.069911852970677,,,followup_needed,3,147.76472222217126,"Lg,Li,Lr,Lz"
2025 MC119,2026-03-20T14:29:20.152919+00:00,True,0.5822911455727864,0.09908035581795814,4.438444978881622,55,,False,False,0.6332110703567856,0.6332110703567856,0.6909613701712713,0.6332110703567856,5.282274503749579,0.0012551785965886353,0.5703401797862884,False,0.0912022902282092,False,,,,,,,,,,,,3,599.2544444444356,"Lg,Li,Lr"
2025 KT28,2026-03-20T14:29:25.096639+00:00,True,1.6990995497748875,0.34979222481489913,4.970097807348752,54,,False,True,1.2052350783594532,2.976158719573191,1.002375296912114,1.2052350783594532,8.812898994152153,1.9245588528060686e-05,0.5795134043368645,False,1.4693595241376658,True,False,True,2.976158719573191,2.7074086010833045,2.973740187643373,2.978577251503009,0.004837063859636226,2.896282599609413,,,followup_needed,3,212.78833333327202,"Lg,Li,Lr"
2019 GX76,2026-03-20T14:29:28.789833+00:00,True,1.205352676338169,0.18550411279284065,6.227788975069225,55,,False,False,1.2052350783594532,2.4104701567189064,0.5734466808351044,1.2052350783594532,4.464947028552366,0.00366089829370575,0.1967981316121875,False,0.9999999999991702,False,,,,,,,,,,,,3,122.02749999985099,"Lg,Li,Lr"
2025 MP62,2026-03-20T14:29:33.173408+00:00,True,1.0525262631315657,0.4673649284508908,6.14870949805512,55,,False,True,1.1033677892630878,1.1033677892630878,2.3067883485435683,1.1033677892630878,19.376195331252365,1.1104731578726046e-09,0.5964248213113467,False,1.0906794370743094,True,False,True,1.1033677892630878,1.0539191993763808,1.0987387825436026,1.107996795982573,0.00925801343897037,1.768494852551499,,,followup_needed,3,50.91583333321614,"Lg,Li,Lr"
2025 MC101,2026-03-20T14:29:31.316216+00:00,True,0.5117558779389695,0.05368094656765971,13.813503321870678,55,,False,False,0.9779926642214072,1.0,1.7104013001625202,1.0,1.0333940681782288,0.39932036890991274,0.5180063745701504,False,0.7104013001618098,False,,,,,,,,,,,,3,914.1883333332371,"Lg,Li,Lr,Lz"
2010 VV58,2026-03-20T14:29:35.795894+00:00,True,0.6175587793896948,0.40604271754323035,11.4453523010812,51,,False,True,0.6097032344114705,1.6425475158386127,1.686898362295287,1.6425475158386127,8.584182422873898,2.9177662778767655e-05,0.3010127655184356,False,0.6288063337389594,True,False,True,1.6425475158386127,0.5,1.641385422788644,1.6437096088885814,0.002324186099937564,5.506238717303598,,,followup_needed,3,913.563611111138,"Lg,Li,Lr,Lz"
2010 LM101,2026-03-20T14:29:40.692483+00:00,True,5.29639819909955,0.5064501254901812,12.190798338559558,54,,False,True,4.794098032677559,4.794098032677559,0.7438429803725466,4.794098032677559,32.11544679695368,3.7969627442180354e-13,0.387667387166194,False,0.8448419337061519,True,False,True,4.794098032677559,0.5950743842980373,4.784477769066836,4.803718296288283,0.01924052722144598,3.1476330423972145,,,followup_needed,3,355.01611111097736,"Lg,Li,Lr"
2000 SZ312,2026-03-20T14:29:43.616004+00:00,True,0.5117558779389695,0.10880108146616713,16.280686676019997,46,,False,False,0.5391797265755252,1.0,0.7996624578072259,0.7996624578072259,3.2175429811145664,0.021883077141992557,0.04802802569425899,False,0.3257408531415256,False,,,,,,,,,,,,3,214.74833333323477,"Lg,Li,Lr"
2025 ML50,2026-03-20T14:29:38.117223+00:00,True,15.277138569284643,0.24656869851639984,5.417560096091774,55,,False,True,13.742747582527508,9.237079026342114,4.498437304663083,9.237079026342114,6.61227437764433,0.00023682886985598728,0.9047325360473262,False,0.5130021847994324,True,False,True,9.237079026342114,3.5987498437304666,9.218543081807649,9.255614970876579,0.037071889068929664,7.389874518119934,,,followup_needed,3,98.92805555550149,"Lg,Li,Lr"
2025 KV29,2026-03-20T14:29:43.636438+00:00,True,2.345672836418209,0.3311349745335569,6.860398473029356,54,,False,True,1.0563521173724575,1.0563521173724575,2.3009126140767595,1.0563521173724575,11.896759135423979,7.86311047273891e-07,0.6054301652448406,False,1.1781682227312715,True,False,True,1.0563521173724575,0.8535607744387483,1.0517349014244775,1.0609693333204375,0.009234431895960071,1.1968631170402169,,,followup_needed,4,117.98916666669538,"Lg,Li,Lr,Lz"
2025 MB13,2026-03-20T14:29:46.722669+00:00,True,2.7923961980990497,0.10556180965858832,3.365535255982447,55,,False,False,0.5235078359453151,0.5235078359453151,0.5587573446680835,0.5235078359453151,2.4222960032272214,0.06037450096727304,0.602430810820858,False,0.06733329723527406,False,,,,,,,,,,,,3,51.23416666657431,"Lg,Li,Lr"
2025 MA84,2026-03-20T14:29:50.725468+00:00,True,0.9819909954977488,0.14990784165409737,3.9746862076425473,55,,False,True,0.6802267422474157,0.6802267422474157,0.6938992374046756,0.6802267422474157,4.229656467782925,0.005013271557826493,0.6717219690915905,False,0.020099908321844166,True,False,True,0.6802267422474157,0.7270918622818531,0.6795059302999561,0.6809475541948754,0.0014416238949193083,1.38562533385372,,,followup_needed,3,98.52277777763084,"Lg,Li,Lr"
2025 MS72,2026-03-20T14:29:48.853009+00:00,True,10.421960980490246,0.46246677878080755,7.561554241874571,55,,False,True,7.293764588196065,6.251583861287095,7.318789848731091,7.293764588196065,16.28163531385165,1.3336991511181395e-08,0.6049243393499657,False,0.14288653195572695,True,False,True,6.251583861287095,7.301180884152018,6.246292486544984,6.256875236029206,0.010582749484221665,1.2803836370439725,,,followup_needed,3,216.6872222222155,"Lg,Li,Lr"
2025 MK24,2026-03-20T14:29:55.108844+00:00,True,1.710855427713857,0.4056111859748681,3.6448438882173995,54,,False,True,1.416805601867289,1.5578526175391796,3.5524440555069385,1.5578526175391796,14.192480503196846,9.197792028015073e-08,0.7070997143141755,False,1.2803466871706912,True,False,True,1.5578526175391796,1.7756393714292722,1.5550095293748978,1.5606957057034614,0.00568617632856383,1.7950823720061424,,,followup_needed,3,144.05000000016298,"Lg,Li,Lr"
2025 MJ120,2026-03-20T14:29:58.129234+00:00,True,3.2508754377188596,0.17986993621893235,5.18578897881654,54,,False,False,0.7742580860286762,0.8212737579193063,0.852544068008501,0.8212737579193063,5.125418839688739,0.0015709526998883838,0.5128745300049559,False,0.05724725943963792,False,,,,,,,,,,,,3,289.6772222222644,"Lg,Li,Lr"
2001 QP151,2026-03-20T14:30:02.864621+00:00,True,2.874687343671836,0.27953075716757925,12.090506908122311,54,,False,True,1.8086028676225407,3.3366122040680226,1.2579697462182773,1.8086028676225407,8.380460993948558,3.114383668811893e-05,0.2599458985246297,False,0.8448561946897983,True,False,True,3.3366122040680226,1.1898121880619692,3.3329829006547333,3.340241507481312,0.007258606826578973,1.4474346033491738,,,followup_needed,4,193.35444444447057,"Lg,Li,Lr,Lz"
2025 KD29,2026-03-20T14:29:56.507318+00:00,True,2.7688844422211107,0.44537740306865803,5.795719206174803,51,,False,True,1.3071023674558186,2.615705235078359,0.8084760595074385,1.3071023674558186,9.844806396055203,7.710723912257578e-06,0.6699851402338072,False,1.001147959182907,True,False,True,2.615705235078359,0.6619228741385317,2.613082287183799,2.6183281829729195,0.005245895789120603,1.2198942578986756,,,followup_needed,3,141.22222222213168,"Lg,Li,Lr,Lz"
2025 KO28,2026-03-20T14:30:01.605103+00:00,True,0.6528264132066033,0.1143241890543441,5.684916748670544,54,,False,True,0.7037345781927309,0.6880626875625209,0.7056507063382923,0.7037345781927309,3.211783294381658,0.020278570669187923,0.5721868707536902,False,0.022269604359124878,True,False,True,0.6880626875625209,0.5614959724590471,0.6876568857842721,0.6884684893407697,0.0008116035564975643,2.3320973851591904,,,followup_needed,4,141.22222222213168,"Lg,Li,Lr,Lz"
